#X,5965_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5965_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5966_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5966_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5967_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5967_ Scalar_ SUBCASE - DIRECT FREQUENCY 1
#Frequency(Hz),Pressure(mN/mm^2(kPa))_Imaginary,Pressure(mN/mm^2(kPa))_Real,Pressure(mN/mm^2(kPa))_Imaginary,Pressure(mN/mm^2(kPa))_Real,Pressure(mN/mm^2(kPa))_Imaginary,Pressure(mN/mm^2(kPa))_Real
8450.000000,0.045104,-0.068788,-1.379714,2.104179,-0.015527,0.023680
8452.000000,0.045060,-0.067971,-1.407626,2.123323,-0.015198,0.022925
8454.000000,0.045003,-0.067134,-1.436390,2.142768,-0.014852,0.022156
8456.000000,0.044931,-0.066276,-1.466042,2.162514,-0.014488,0.021371
8458.000000,0.044844,-0.065397,-1.496620,2.182565,-0.014106,0.020572
8460.000000,0.044741,-0.064496,-1.528164,2.202922,-0.013705,0.019756
8462.000000,0.044620,-0.063571,-1.560716,2.223585,-0.013283,0.018924
8464.000000,0.044482,-0.062624,-1.594321,2.244556,-0.012840,0.018076
8466.000000,0.044324,-0.061651,-1.629025,2.265835,-0.012374,0.017211
8468.000000,0.044146,-0.060654,-1.664879,2.287419,-0.011884,0.016328
8470.000000,0.043947,-0.059630,-1.701933,2.309307,-0.011369,0.015427
8472.000000,0.043724,-0.058580,-1.740244,2.331496,-0.010828,0.014507
8474.000000,0.043478,-0.057502,-1.779870,2.353982,-0.010260,0.013569
8476.000000,0.043205,-0.056395,-1.820872,2.376759,-0.009662,0.012612
8478.000000,0.042905,-0.055259,-1.863316,2.399820,-0.009034,0.011635
8480.000000,0.042576,-0.054093,-1.907269,2.423156,-0.008373,0.010637
8482.000000,0.042216,-0.052895,-1.952806,2.446758,-0.007677,0.009619
8484.000000,0.041823,-0.051665,-2.000003,2.470611,-0.006946,0.008580
8486.000000,0.041395,-0.050401,-2.048941,2.494701,-0.006176,0.007520
8488.000000,0.040930,-0.049103,-2.099708,2.519010,-0.005366,0.006438
8490.000000,0.040424,-0.047770,-2.152393,2.543515,-0.004513,0.005334
8492.000000,0.039876,-0.046400,-2.207095,2.568194,-0.003615,0.004207
8494.000000,0.039282,-0.044993,-2.263917,2.593016,-0.002669,0.003057
8496.000000,0.038640,-0.043547,-2.322966,2.617949,-0.001673,0.001885
8498.000000,0.037947,-0.042062,-2.384357,2.642955,-0.000622,0.000690
8500.000000,0.037198,-0.040537,-2.448214,2.667988,0.000486,-0.000529
8502.000000,0.036390,-0.038970,-2.514665,2.692999,0.001654,-0.001771
8504.000000,0.035518,-0.037361,-2.583846,2.717929,0.002887,-0.003036
8506.000000,0.034579,-0.035709,-2.655905,2.742713,0.004188,-0.004325
8508.000000,0.033567,-0.034013,-2.730992,2.767275,0.005561,-0.005635
8510.000000,0.032478,-0.032273,-2.809272,2.791529,0.007012,-0.006968
8512.000000,0.031305,-0.030487,-2.890915,2.815376,0.008546,-0.008322
8514.000000,0.030043,-0.028656,-2.976103,2.838706,0.010166,-0.009697
8516.000000,0.028685,-0.026779,-3.065027,2.861392,0.011880,-0.011091
8518.000000,0.027223,-0.024856,-3.157889,2.883290,0.013693,-0.012502
8520.000000,0.025652,-0.022888,-3.254899,2.904238,0.015612,-0.013930
8522.000000,0.023962,-0.020876,-3.356281,2.924050,0.017643,-0.015371
8524.000000,0.022144,-0.018819,-3.462266,2.942518,0.019794,-0.016823
8526.000000,0.020189,-0.016721,-3.573098,2.959403,0.022074,-0.018282
8528.000000,0.018086,-0.014583,-3.689028,2.974439,0.024489,-0.019745
8530.000000,0.015825,-0.012407,-3.810317,2.987322,0.027050,-0.021207
8532.000000,0.013394,-0.010198,-3.937234,2.997709,0.029765,-0.022662
8534.000000,0.010779,-0.007959,-4.070051,3.005214,0.032645,-0.024104
8536.000000,0.007968,-0.005697,-4.209047,3.009398,0.035701,-0.025525
8538.000000,0.004945,-0.003418,-4.354498,3.009772,0.038942,-0.026916
8540.000000,0.001696,-0.001131,-4.506677,3.005780,0.042382,-0.028267
8542.000000,-0.001797,0.001154,-4.665848,2.996799,0.046031,-0.029565
8544.000000,-0.005550,0.003425,-4.832256,2.982132,0.049902,-0.030796
8546.000000,-0.009581,0.005667,-5.006126,2.960996,0.054008,-0.031945
8548.000000,-0.013910,0.007863,-5.187645,2.932518,0.058361,-0.032991
8550.000000,-0.018555,0.009993,-5.376949,2.895724,0.062974,-0.033914
8552.000000,-0.023536,0.012032,-5.574115,2.849534,0.067857,-0.034689
8554.000000,-0.028873,0.013953,-5.779132,2.792757,0.073022,-0.035288
8556.000000,-0.034584,0.015723,-5.991888,2.724083,0.078479,-0.035679
8558.000000,-0.040687,0.017304,-6.212131,2.642080,0.084234,-0.035826
8560.000000,-0.047198,0.018655,-6.439452,2.545199,0.090293,-0.035688
8562.000000,-0.054129,0.019725,-6.673237,2.431779,0.096656,-0.035222
8564.000000,-0.061491,0.020460,-6.912632,2.300055,0.103320,-0.034378
8566.000000,-0.069287,0.020798,-7.156501,2.148188,0.110275,-0.033102
8568.000000,-0.077514,0.020671,-7.403375,1.974292,0.117504,-0.031335
8570.000000,-0.086159,0.020004,-7.651406,1.776480,0.124981,-0.029018
8572.000000,-0.095201,0.018718,-7.898325,1.552930,0.132669,-0.026085
8574.000000,-0.104601,0.016728,-8.141400,1.301960,0.140521,-0.022472
8576.000000,-0.114310,0.013947,-8.377412,1.022133,0.148473,-0.018115
8578.000000,-0.124259,0.010290,-8.602644,0.712369,0.156449,-0.012955
8580.000000,-0.134358,0.005673,-8.812905,0.372083,0.164355,-0.006939
8582.000000,-0.144500,0.000021,-9.003584,0.001331,0.172082,-0.000025
8584.000000,-0.154556,-0.006726,-9.169744,-0.399047,0.179507,0.007812
8586.000000,-0.164377,-0.014612,-9.306271,-0.827289,0.186493,0.016578
8588.000000,-0.173798,-0.023657,-9.408069,-1.280600,0.192894,0.026256
8590.000000,-0.182642,-0.033848,-9.470302,-1.755097,0.198561,0.036799
8592.000000,-0.190727,-0.045142,-9.488664,-2.245803,0.203347,0.048129
8594.000000,-0.197873,-0.057455,-9.459674,-2.746740,0.207113,0.060138
8596.000000,-0.203912,-0.070669,-9.380939,-3.251092,0.209742,0.072689
8598.000000,-0.208697,-0.084627,-9.251394,-3.751466,0.211139,0.085617
8600.000000,-0.212112,-0.099146,-9.071442,-4.240219,0.211243,0.098740
8602.000000,-0.214077,-0.114018,-8.843021,-4.709828,0.210029,0.111862
8604.000000,-0.214557,-0.129023,-8.569535,-5.153266,0.207513,0.124787
8606.000000,-0.213558,-0.143939,-8.255689,-5.564355,0.203748,0.137326
8608.000000,-0.211133,-0.158553,-7.907230,-5.938039,0.198821,0.149307
8610.000000,-0.207369,-0.172672,-7.530622,-6.270576,0.192851,0.160582
8612.000000,-0.202388,-0.186128,-7.132691,-6.559620,0.185975,0.171033
8614.000000,-0.196334,-0.198785,-6.720289,-6.804199,0.178346,0.180573
8616.000000,-0.189364,-0.210543,-6.299984,-7.004609,0.170121,0.189148
8618.000000,-0.181642,-0.221334,-5.877821,-7.162238,0.161455,0.196736
8620.000000,-0.173330,-0.231123,-5.459149,-7.279352,0.152494,0.203339
8622.000000,-0.164584,-0.239902,-5.048517,-7.358872,0.143372,0.208984
8624.000000,-0.155544,-0.247689,-4.649643,-7.404146,0.134208,0.213715
8626.000000,-0.146337,-0.254520,-4.265427,-7.418761,0.125103,0.217590
8628.000000,-0.137073,-0.260444,-3.898007,-7.406364,0.116142,0.220674
8630.000000,-0.127846,-0.265522,-3.548838,-7.370537,0.107391,0.223038
8632.000000,-0.118731,-0.269817,-3.218788,-7.314698,0.098902,0.224755
8634.000000,-0.109791,-0.273399,-2.908231,-7.242029,0.090715,0.225896
8636.000000,-0.101072,-0.276336,-2.617144,-7.155440,0.082854,0.226529
8638.000000,-0.092609,-0.278694,-2.345193,-7.057548,0.075338,0.226719
8640.000000,-0.084428,-0.280537,-2.091808,-6.950673,0.068173,0.226526
8642.000000,-0.076544,-0.281924,-1.856251,-6.836847,0.061362,0.226004
8644.000000,-0.068968,-0.282911,-1.637669,-6.717832,0.054900,0.225202
8646.000000,-0.061702,-0.283548,-1.435138,-6.595138,0.048780,0.224165
8648.000000,-0.054744,-0.283880,-1.247699,-6.470048,0.042991,0.222932
8650.000000,-0.048091,-0.283949,-1.074385,-6.343644,0.037520,0.221536
8652.000000,-0.041734,-0.283792,-0.914238,-6.216828,0.032354,0.220009
8654.000000,-0.035664,-0.283441,-0.766329,-6.090345,0.027478,0.218376
8656.000000,-0.029871,-0.282925,-0.629767,-5.964807,0.022875,0.216660
8658.000000,-0.024343,-0.282271,-0.503702,-5.840708,0.018531,0.214880
8660.000000,-0.019067,-0.281499,-0.387333,-5.718442,0.014431,0.213053
8662.000000,-0.014031,-0.280630,-0.279910,-5.598320,0.010559,0.211193
8664.000000,-0.009223,-0.279681,-0.180731,-5.480583,0.006902,0.209312
8666.000000,-0.004630,-0.278667,-0.089145,-5.365407,0.003446,0.207421
8668.000000,-0.000240,-0.277600,-0.004548,-5.252924,0.000178,0.205529
8670.000000,0.003958,-0.276493,0.073617,-5.143222,-0.002915,0.203641
8672.000000,0.007975,-0.275354,0.145865,-5.036353,-0.005844,0.201765
8674.000000,0.011822,-0.274192,0.212668,-4.932342,-0.008619,0.199906
8676.000000,0.015510,-0.273014,0.274462,-4.831192,-0.011252,0.198067
8678.000000,0.019048,-0.271827,0.331646,-4.732887,-0.013752,0.196251
8680.000000,0.022444,-0.270635,0.384586,-4.637395,-0.016127,0.194462
8682.000000,0.025708,-0.269444,0.433620,-4.544673,-0.018386,0.192702
8684.000000,0.028848,-0.268256,0.479055,-4.454667,-0.020537,0.190972
8686.000000,0.031872,-0.267076,0.521173,-4.367320,-0.022587,0.189273
8688.000000,0.034785,-0.265906,0.560235,-4.282564,-0.024542,0.187606
8690.000000,0.037596,-0.264748,0.596478,-4.200332,-0.026409,0.185971
8692.000000,0.040311,-0.263604,0.630119,-4.120552,-0.028194,0.184370
8694.000000,0.042934,-0.262476,0.661358,-4.043150,-0.029902,0.182802
8696.000000,0.045473,-0.261365,0.690378,-3.968054,-0.031538,0.181268
8698.000000,0.047932,-0.260272,0.717348,-3.895189,-0.033106,0.179766
8700.000000,0.050316,-0.259197,0.742423,-3.824480,-0.034612,0.178296
8702.000000,0.052630,-0.258142,0.765743,-3.755857,-0.036058,0.176859
8704.000000,0.054877,-0.257107,0.787440,-3.689246,-0.037449,0.175454
8706.000000,0.057063,-0.256092,0.807633,-3.624579,-0.038789,0.174079
8708.000000,0.059190,-0.255098,0.826433,-3.561786,-0.040079,0.172736
8710.000000,0.061262,-0.254123,0.843941,-3.500801,-0.041325,0.171422
8712.000000,0.063282,-0.253170,0.860251,-3.441558,-0.042527,0.170137
8714.000000,0.065254,-0.252236,0.875449,-3.383997,-0.043690,0.168881
8716.000000,0.067180,-0.251323,0.889614,-3.328054,-0.044815,0.167653
8718.000000,0.069064,-0.250429,0.902821,-3.273673,-0.045905,0.166452
8720.000000,0.070907,-0.249556,0.915136,-3.220796,-0.046961,0.165277
8722.000000,0.072713,-0.248702,0.926623,-3.169369,-0.047986,0.164128
8724.000000,0.074482,-0.247867,0.937339,-3.119339,-0.048982,0.163004
8726.000000,0.076219,-0.247051,0.947339,-3.070655,-0.049950,0.161905
8728.000000,0.077923,-0.246253,0.956670,-3.023269,-0.050892,0.160828
8730.000000,0.079599,-0.245474,0.965380,-2.977134,-0.051809,0.159775
8732.000000,0.081246,-0.244712,0.973512,-2.932205,-0.052704,0.158744
8734.000000,0.082867,-0.243967,0.981104,-2.888438,-0.053577,0.157734
8736.000000,0.084464,-0.243240,0.988193,-2.845793,-0.054429,0.156745
8738.000000,0.086038,-0.242528,0.994813,-2.804229,-0.055262,0.155776
8740.000000,0.087590,-0.241833,1.000996,-2.763709,-0.056077,0.154827
8742.000000,0.089122,-0.241154,1.006771,-2.724194,-0.056875,0.153897
8744.000000,0.090635,-0.240489,1.012166,-2.685651,-0.057657,0.152985
8746.000000,0.092131,-0.239840,1.017205,-2.648044,-0.058423,0.152091
8748.000000,0.093609,-0.239204,1.021913,-2.611343,-0.059175,0.151214
8750.000000,0.095073,-0.238583,1.026312,-2.575514,-0.059914,0.150353
8752.000000,0.096521,-0.237975,1.030422,-2.540529,-0.060640,0.149509
8754.000000,0.097956,-0.237381,1.034262,-2.506359,-0.061354,0.148680
8756.000000,0.099379,-0.236799,1.037851,-2.472975,-0.062056,0.147867
8758.000000,0.100790,-0.236229,1.041204,-2.440353,-0.062748,0.147068
8760.000000,0.102190,-0.235671,1.044338,-2.408465,-0.063430,0.146283
8762.000000,0.103580,-0.235125,1.047267,-2.377287,-0.064102,0.145511
8764.000000,0.104960,-0.234589,1.050005,-2.346797,-0.064766,0.144753
8766.000000,0.106332,-0.234065,1.052564,-2.316970,-0.065421,0.144008
8768.000000,0.107696,-0.233551,1.054957,-2.287787,-0.066068,0.143275
8770.000000,0.109053,-0.233047,1.057193,-2.259225,-0.066707,0.142553
8772.000000,0.110403,-0.232552,1.059285,-2.231264,-0.067340,0.141844
8774.000000,0.111748,-0.232067,1.061241,-2.203886,-0.067966,0.141145
8776.000000,0.113086,-0.231590,1.063071,-2.177072,-0.068586,0.140457
8778.000000,0.114420,-0.231123,1.064783,-2.150803,-0.069199,0.139779
8780.000000,0.115750,-0.230663,1.066386,-2.125062,-0.069808,0.139111
8782.000000,0.117076,-0.230211,1.067887,-2.099833,-0.070411,0.138453
8784.000000,0.118398,-0.229767,1.069292,-2.075101,-0.071010,0.137804
8786.000000,0.119718,-0.229330,1.070609,-2.050848,-0.071604,0.137164
8788.000000,0.121035,-0.228900,1.071844,-2.027061,-0.072194,0.136533
8790.000000,0.122350,-0.228477,1.073003,-2.003726,-0.072780,0.135910
8792.000000,0.123664,-0.228059,1.074091,-1.980828,-0.073363,0.135295
8794.000000,0.124976,-0.227648,1.075113,-1.958354,-0.073942,0.134687
8796.000000,0.126288,-0.227242,1.076074,-1.936291,-0.074518,0.134087
8798.000000,0.127599,-0.226842,1.076979,-1.914628,-0.075091,0.133494
8800.000000,0.128910,-0.226447,1.077833,-1.893351,-0.075661,0.132908
8802.000000,0.130221,-0.226056,1.078638,-1.872450,-0.076229,0.132328
8804.000000,0.131533,-0.225670,1.079399,-1.851913,-0.076794,0.131755
8806.000000,0.132846,-0.225288,1.080119,-1.831730,-0.077358,0.131188
8808.000000,0.134160,-0.224910,1.080802,-1.811890,-0.077919,0.130626
8810.000000,0.135476,-0.224536,1.081451,-1.792382,-0.078479,0.130070
8812.000000,0.136793,-0.224164,1.082068,-1.773198,-0.079037,0.129520
8814.000000,0.138112,-0.223796,1.082657,-1.754328,-0.079594,0.128974
8816.000000,0.139434,-0.223431,1.083220,-1.735763,-0.080150,0.128433
8818.000000,0.140759,-0.223068,1.083760,-1.717494,-0.080704,0.127897
8820.000000,0.142086,-0.222707,1.084279,-1.699512,-0.081258,0.127365
8822.000000,0.143416,-0.222349,1.084778,-1.681810,-0.081811,0.126837
8824.000000,0.144750,-0.221991,1.085261,-1.664379,-0.082363,0.126313
8826.000000,0.146087,-0.221636,1.085729,-1.647211,-0.082914,0.125793
8828.000000,0.147428,-0.221281,1.086184,-1.630299,-0.083465,0.125276
8830.000000,0.148773,-0.220928,1.086627,-1.613636,-0.084016,0.124763
8832.000000,0.150123,-0.220575,1.087060,-1.597215,-0.084566,0.124253
8834.000000,0.151476,-0.220222,1.087484,-1.581028,-0.085116,0.123746
8836.000000,0.152834,-0.219870,1.087901,-1.565069,-0.085667,0.123241
8838.000000,0.154197,-0.219517,1.088313,-1.549333,-0.086217,0.122739
8840.000000,0.155565,-0.219164,1.088720,-1.533811,-0.086767,0.122239
8842.000000,0.156938,-0.218810,1.089123,-1.518500,-0.087318,0.121742
8844.000000,0.158317,-0.218455,1.089524,-1.503391,-0.087869,0.121246
8846.000000,0.159701,-0.218099,1.089923,-1.488480,-0.088420,0.120753
8848.000000,0.161090,-0.217742,1.090322,-1.473762,-0.088971,0.120261
8850.000000,0.162486,-0.217383,1.090720,-1.459230,-0.089524,0.119770
8852.000000,0.163887,-0.217022,1.091120,-1.444880,-0.090076,0.119281
8854.000000,0.165294,-0.216658,1.091522,-1.430707,-0.090630,0.118792
8856.000000,0.166708,-0.216293,1.091926,-1.416705,-0.091184,0.118305
8858.000000,0.168128,-0.215924,1.092333,-1.402869,-0.091738,0.117818
8860.000000,0.169554,-0.215552,1.092744,-1.389195,-0.092294,0.117333
8862.000000,0.170987,-0.215178,1.093159,-1.375679,-0.092850,0.116847
8864.000000,0.172427,-0.214799,1.093578,-1.362316,-0.093408,0.116362
8866.000000,0.173873,-0.214417,1.094002,-1.349100,-0.093966,0.115877
8868.000000,0.175327,-0.214031,1.094432,-1.336030,-0.094525,0.115392
8870.000000,0.176788,-0.213640,1.094867,-1.323099,-0.095085,0.114907
8872.000000,0.178256,-0.213245,1.095308,-1.310304,-0.095647,0.114421
8874.000000,0.179731,-0.212845,1.095755,-1.297642,-0.096209,0.113935
8876.000000,0.181213,-0.212440,1.096209,-1.285108,-0.096772,0.113448
8878.000000,0.182703,-0.212029,1.096670,-1.272698,-0.097337,0.112961
8880.000000,0.184201,-0.211613,1.097137,-1.260410,-0.097903,0.112472
8882.000000,0.185706,-0.211191,1.097611,-1.248239,-0.098470,0.111983
8884.000000,0.187219,-0.210763,1.098092,-1.236182,-0.099038,0.111492
8886.000000,0.188740,-0.210328,1.098580,-1.224235,-0.099607,0.111000
8888.000000,0.190268,-0.209886,1.099075,-1.212396,-0.100177,0.110506
8890.000000,0.191805,-0.209437,1.099577,-1.200660,-0.100749,0.110011
8892.000000,0.193349,-0.208981,1.100086,-1.189026,-0.101322,0.109514
8894.000000,0.194902,-0.208518,1.100602,-1.177489,-0.101896,0.109015
8896.000000,0.196463,-0.208046,1.101125,-1.166047,-0.102472,0.108513
8898.000000,0.198031,-0.207566,1.101654,-1.154696,-0.103048,0.108010
8900.000000,0.199608,-0.207078,1.102190,-1.143435,-0.103626,0.107504
8902.000000,0.201193,-0.206581,1.102733,-1.132260,-0.104205,0.106996
8904.000000,0.202787,-0.206074,1.103281,-1.121168,-0.104786,0.106484
8906.000000,0.204389,-0.205559,1.103836,-1.110156,-0.105367,0.105970
8908.000000,0.205999,-0.205034,1.104396,-1.099223,-0.105950,0.105454
8910.000000,0.207617,-0.204498,1.104962,-1.088365,-0.106534,0.104934
8912.000000,0.209244,-0.203953,1.105533,-1.077580,-0.107119,0.104410
8914.000000,0.210879,-0.203397,1.106109,-1.066865,-0.107705,0.103884
8916.000000,0.212522,-0.202830,1.106690,-1.056219,-0.108292,0.103354
8918.000000,0.214174,-0.202252,1.107275,-1.045638,-0.108881,0.102820
8920.000000,0.215834,-0.201662,1.107863,-1.035120,-0.109470,0.102282
8922.000000,0.217502,-0.201060,1.108455,-1.024663,-0.110060,0.101741
8924.000000,0.219179,-0.200447,1.109050,-1.014266,-0.110652,0.101195
8926.000000,0.220864,-0.199820,1.109648,-1.003924,-0.111244,0.100645
8928.000000,0.222557,-0.199181,1.110248,-0.993638,-0.111837,0.100091
8930.000000,0.224258,-0.198529,1.110849,-0.983404,-0.112432,0.099532
8932.000000,0.225967,-0.197864,1.111452,-0.973220,-0.113026,0.098969
8934.000000,0.227685,-0.197184,1.112055,-0.963085,-0.113622,0.098401
8936.000000,0.229410,-0.196491,1.112658,-0.952996,-0.114218,0.097828
8938.000000,0.231144,-0.195783,1.113261,-0.942952,-0.114815,0.097251
8940.000000,0.232885,-0.195060,1.113863,-0.932950,-0.115413,0.096668
8942.000000,0.234634,-0.194322,1.114464,-0.922990,-0.116011,0.096079
8944.000000,0.236391,-0.193569,1.115062,-0.913068,-0.116610,0.095486
8946.000000,0.238155,-0.192799,1.115657,-0.903183,-0.117209,0.094887
8948.000000,0.239927,-0.192014,1.116248,-0.893335,-0.117808,0.094282
8950.000000,0.241707,-0.191212,1.116836,-0.883520,-0.118407,0.093671
8952.000000,0.243493,-0.190393,1.117418,-0.873737,-0.119007,0.093054
8954.000000,0.245287,-0.189558,1.117995,-0.863985,-0.119606,0.092432
8956.000000,0.247088,-0.188704,1.118566,-0.854263,-0.120206,0.091803
8958.000000,0.248896,-0.187833,1.119129,-0.844567,-0.120806,0.091168
8960.000000,0.250710,-0.186943,1.119685,-0.834898,-0.121405,0.090526
8962.000000,0.252531,-0.186035,1.120231,-0.825254,-0.122004,0.089878
8964.000000,0.254358,-0.185108,1.120769,-0.815632,-0.122603,0.089223
8966.000000,0.256192,-0.184161,1.121296,-0.806033,-0.123201,0.088562
8968.000000,0.258031,-0.183195,1.121812,-0.796454,-0.123798,0.087893
8970.000000,0.259877,-0.182209,1.122316,-0.786894,-0.124395,0.087218
8972.000000,0.261728,-0.181202,1.122807,-0.777352,-0.124991,0.086535
8974.000000,0.263584,-0.180174,1.123284,-0.767827,-0.125586,0.085845
8976.000000,0.265446,-0.179126,1.123746,-0.758317,-0.126180,0.085148
8978.000000,0.267312,-0.178056,1.124193,-0.748822,-0.126773,0.084443
8980.000000,0.269183,-0.176964,1.124623,-0.739339,-0.127364,0.083730
8982.000000,0.271059,-0.175850,1.125036,-0.729869,-0.127954,0.083010
8984.000000,0.272939,-0.174713,1.125430,-0.720409,-0.128542,0.082282
8986.000000,0.274822,-0.173554,1.125804,-0.710960,-0.129129,0.081546
8988.000000,0.276709,-0.172371,1.126158,-0.701520,-0.129713,0.080803
8990.000000,0.278600,-0.171165,1.126490,-0.692087,-0.130296,0.080050
8992.000000,0.280493,-0.169934,1.126800,-0.682662,-0.130876,0.079290
8994.000000,0.282389,-0.168680,1.127085,-0.673242,-0.131454,0.078522
8996.000000,0.284288,-0.167401,1.127346,-0.663829,-0.132030,0.077745
8998.000000,0.286188,-0.166096,1.127581,-0.654419,-0.132602,0.076959
9000.000000,0.288090,-0.164767,1.127788,-0.645014,-0.133172,0.076165
9002.000000,0.289993,-0.163412,1.127967,-0.635612,-0.133739,0.075362
9004.000000,0.291897,-0.162030,1.128117,-0.626212,-0.134303,0.074551
9006.000000,0.293801,-0.160623,1.128236,-0.616813,-0.134863,0.073730
9008.000000,0.295706,-0.159189,1.128324,-0.607416,-0.135420,0.072901
9010.000000,0.297610,-0.157728,1.128378,-0.598020,-0.135972,0.072063
9012.000000,0.299513,-0.156239,1.128398,-0.588623,-0.136521,0.071216
9014.000000,0.301415,-0.154724,1.128383,-0.579226,-0.137066,0.070359
9016.000000,0.303315,-0.153180,1.128331,-0.569828,-0.137606,0.069494
9018.000000,0.305213,-0.151608,1.128241,-0.560429,-0.138142,0.068619
9020.000000,0.307109,-0.150007,1.128113,-0.551028,-0.138673,0.067735
9022.000000,0.309001,-0.148378,1.127943,-0.541625,-0.139199,0.066842
9024.000000,0.310889,-0.146720,1.127732,-0.532219,-0.139719,0.065939
9026.000000,0.312773,-0.145033,1.127478,-0.522811,-0.140235,0.065027
9028.000000,0.314653,-0.143316,1.127180,-0.513401,-0.140744,0.064105
9030.000000,0.316527,-0.141570,1.126836,-0.503987,-0.141248,0.063174
9032.000000,0.318395,-0.139793,1.126445,-0.494571,-0.141746,0.062234
9034.000000,0.320257,-0.137986,1.126007,-0.485152,-0.142237,0.061284
9036.000000,0.322112,-0.136149,1.125518,-0.475729,-0.142722,0.060325
9038.000000,0.323960,-0.134281,1.124979,-0.466304,-0.143199,0.059356
9040.000000,0.325799,-0.132383,1.124388,-0.456876,-0.143670,0.058378
9042.000000,0.327629,-0.130453,1.123743,-0.447445,-0.144134,0.057390
9044.000000,0.329450,-0.128493,1.123043,-0.438011,-0.144589,0.056393
9046.000000,0.331261,-0.126501,1.122288,-0.428575,-0.145037,0.055386
9048.000000,0.333061,-0.124477,1.121475,-0.419137,-0.145477,0.054370
9050.000000,0.334849,-0.122422,1.120603,-0.409697,-0.145909,0.053345
